sample, p__Spirochaetota, p__WPS-2, p__Methylomirabilota, p__Deinococcota, p__Cyanobacteria, p__Thermoplasmatota, p__Nitrospinota, p__Bdellovibrionota, p__Fusobacteriota, p__Proteobacteria, p__Acidobacteriota,Unassigned_unassigned, p__Euryarchaeota, p__Synergistota, p__Verrucomicrobiota, p__Firmicutes, p__Chloroflexi, p__Patescibacteria, p__WOR-1,d__Archaea_unassigned, p__Armatimonadota, p__Bacteroidota, p__Elusimicrobiota, p__Sumerlaeota, p__Myxococcota, p__Aenigmarchaeota,d__Eukaryota_unassigned, p__Actinobacteriota, p__Asgardarchaeota, p__Thermotogota, p__SAR324_clade(Marine_group_B), p__Nitrospirota, p__Abditibacteriota, p__Dadabacteria, p__Desulfobacterota, p__Campilobacterota, p__Dependentiae, p__Halobacterota, p__Deferribacterota, p__WS2,d__Bacteria_unassigned, p__Fibrobacterota, p__Planctomycetota, p__Gemmatimonadota
ba1661.641001066.bal,0,0,0,0,0,0,0,0,521,438,0,0,0,0,0,31623,0,218,0,0,0,5769,0,0,0,0,0,12409,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0
ba1662.641001234.bal,0,0,0,0,0,0,0,0,1654,6897,0,0,0,0,0,14531,0,0,0,0,0,5848,0,0,0,0,0,19052,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
ba1663.641001076.bal,0,0,0,0,0,0,0,0,472,1187,0,0,0,0,0,21639,0,83,0,0,0,3588,0,0,0,65,0,10745,139,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0
ba1664.641001214.bal,33,0,0,0,0,0,0,0,2039,12261,0,0,0,0,0,22679,0,39,0,0,0,10466,0,0,0,0,0,4239,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0
ba1665.641000824.bal,0,0,0,0,94,0,0,0,0,1194,0,3,0,0,0,5299,0,0,0,0,0,0,0,0,0,0,0,6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1666.641001074.bal,0,0,0,0,2,0,0,0,0,99,0,0,0,0,0,25652,0,0,0,0,0,11,0,0,0,0,0,6661,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0
ba1667.641000984.bal,0,0,0,0,0,0,0,0,3231,712,0,0,0,0,0,19638,0,1154,0,0,0,8850,0,0,0,0,0,9807,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0
ba1668.641001033.bal,0,0,0,0,289,0,0,72,425,1470,0,4,0,0,0,6908,0,457,0,0,0,1292,0,0,0,0,0,6914,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0
ba1669.641001152.bal,0,0,0,0,4,0,0,0,0,20,0,0,0,0,0,41587,0,0,0,0,0,0,0,0,0,0,0,2918,0,0,0,0,0,0,0,134,0,3,0,0,0,0,0,0
ba167.64710000088.dc.bal.rep1,0,0,0,0,150,0,0,0,10,372,0,0,0,0,0,366,0,0,0,0,0,86,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba167.64710000088.dc.bal.rep2,0,0,0,0,329,0,0,0,3,162,0,0,0,0,0,287,0,0,0,0,0,49,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba167.64710000088.dc.bal.rep3,0,0,0,0,163,0,0,0,0,104,0,0,0,0,0,61,0,0,0,0,0,43,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1670.641001156.bal,0,0,0,0,6,0,0,0,7,11270,0,0,0,0,0,2831,0,0,0,0,0,654,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1671.641001155.bal,0,0,0,0,22,0,0,0,98,194,0,0,0,0,0,16204,0,45,0,0,0,23463,0,0,0,0,0,7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1672.641001114.bal,0,0,0,0,0,0,0,0,1545,10058,0,0,0,0,0,7840,0,56,0,0,0,4369,0,0,0,9,0,2585,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
ba1673.641001222.bal,0,0,0,0,0,0,0,0,545,50295,0,0,0,0,0,419,0,0,0,0,0,44,0,0,0,0,0,101,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
ba1674.NA.saline,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,13,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1675.641001111.bal,0,0,0,0,42,0,0,0,163,1055,0,25,0,0,0,7203,0,0,0,0,0,428,0,0,0,0,0,5336,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1676.641000936.bal,0,0,0,0,0,0,0,35,563,1042,0,0,0,0,0,22605,0,0,0,0,0,4768,0,0,0,0,0,13632,100,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0
ba1677.641001234.bal,0,0,0,0,0,0,0,0,893,3286,2337,4,0,0,162,11210,327,0,0,0,0,3311,0,0,308,0,0,14756,0,0,0,0,0,0,511,0,0,0,0,0,0,0,0,0
ba1678.641000948.bal,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,10159,0,0,0,0,0,363,0,0,0,0,0,10004,86,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
ba1679.641000798.bal,0,0,0,0,0,0,0,20,0,493,0,0,0,0,0,2662,0,0,0,0,0,53,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba168.641000941.6w.bal.rep1,0,0,0,0,5,0,0,0,0,4479,0,0,0,0,0,6294,0,0,0,0,0,0,0,0,0,0,0,4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba168.641000941.6w.bal.rep2,0,0,0,0,0,0,0,0,0,5155,0,0,0,0,0,6489,0,0,0,0,0,0,0,0,0,0,0,6173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba168.641000941.6w.bal.rep3,0,0,0,0,4,0,0,0,0,5309,0,0,0,0,0,6330,0,0,0,0,0,0,0,0,0,0,0,5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1680.641001165.bal,0,0,0,0,0,0,0,0,0,8096,0,0,0,0,0,31811,0,0,0,0,0,2322,0,0,0,0,0,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1681.641001069.bal,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,29673,0,0,0,0,0,6703,0,0,0,0,0,7286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1682.641001182.bal,0,0,0,0,69,0,0,0,0,11317,0,0,0,0,0,8764,0,0,0,0,0,156,0,0,0,0,0,12889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1683.641001109.bal,0,0,0,0,0,0,0,116,0,604,0,0,0,0,0,5280,0,0,0,0,0,629,0,0,0,0,0,11647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1684.641001039.bal,0,0,0,0,2,0,0,0,8,18,0,0,0,0,0,35879,0,0,0,0,0,0,0,0,0,0,0,11362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1685.641001049.bal,0,0,0,0,41,0,0,0,1340,7039,0,2,0,0,0,11045,0,363,0,0,0,11546,0,0,0,0,0,11559,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0
ba1686.641001215.bal,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,10872,0,0,0,0,0,96,0,0,0,41,0,6696,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
ba1687.641001126.bal,0,0,0,0,0,6,0,0,655,5369,0,0,0,0,0,21971,0,386,0,0,0,5813,0,0,0,18,0,16278,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0
ba1688.641001176.bal,0,0,0,0,0,6,0,0,0,21747,0,0,8,0,0,1825,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1689.641001219.bal,0,0,0,0,0,0,0,0,45,856,0,0,0,0,0,7332,0,0,0,0,0,1105,0,0,0,0,0,9794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba169.641000941.pw.prewash.rep1,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba169.641000941.pw.prewash.rep2,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba169.641000941.pw.prewash.rep3,0,0,0,0,0,0,0,0,16,88,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1690.641001222.bal,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1691.641001148.bal,0,0,0,0,4,0,0,0,0,98,0,0,0,0,0,54916,0,0,0,0,0,28,0,0,0,0,0,3414,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ba1692.641001194.bal,0,0,0,0,0,0,0,0,0,13379,0,0,0,0,0,3717,0,0,0,0,0,0,0,0,0,0,0,5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1693.641001129.bal,0,0,0,0,0,0,0,0,0,55568,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1694.NA.saline,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1695.641001214.bal,0,0,0,0,594,0,0,0,88,1915,0,0,0,0,0,12470,122,0,0,0,0,2692,0,0,0,0,0,12141,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0
ba1696.641001152.bal,0,0,0,0,103,0,0,0,0,704,0,18,0,0,0,31650,0,0,0,0,0,2098,0,0,0,0,0,6886,0,0,0,0,0,0,0,1361,0,0,0,0,0,0,0,0
ba1697.641001234.bal,0,0,0,0,80,0,0,0,135,1290,0,0,0,0,0,7443,0,0,0,0,0,716,0,0,0,239,0,13685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1698.641001067.bal,0,0,0,0,65,468,0,0,564,1597,0,0,334,0,0,26827,0,426,0,20,0,4484,0,0,0,874,0,8532,292,0,0,0,0,0,0,402,0,360,0,0,0,0,0,0
ba1699.641001157.bal,0,0,0,0,0,0,0,0,2949,8035,0,0,53,0,0,19899,0,27,0,0,0,11505,0,0,0,36,0,6655,0,0,0,0,0,0,0,2599,0,0,0,0,0,0,0,0
ba170.641000941.3m.bal.rep1,0,0,0,0,22,0,0,4,0,3501,0,6,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba170.641000941.3m.bal.rep2,0,0,0,0,138,0,0,0,0,5044,0,2,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba170.641000941.3m.bal.rep3,0,0,0,0,72,0,0,9,7,3339,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,10,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1700.641001177.bal,0,0,0,0,11,0,0,0,3425,1674,0,0,0,0,0,23918,0,1355,0,0,0,12099,0,0,0,0,0,5319,4,0,0,0,0,0,0,542,0,0,0,0,2,0,0,0
ba1701.641001194.bal,0,0,0,0,0,0,0,0,319,23634,0,0,0,0,0,4125,0,0,0,0,0,714,0,0,0,0,0,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1702.641001140.bal,0,0,0,0,0,0,0,116,214,1122,0,5,0,0,0,8178,60,0,0,0,0,164,0,0,0,0,0,8566,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0
ba1703.641001033.bal,0,0,0,0,0,0,0,0,250,1573,0,0,0,0,0,15750,0,165,0,0,0,1824,0,0,0,0,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1704.641001230.bal,0,0,0,50,250,0,0,0,304,2038,0,0,0,0,0,22433,0,1309,0,0,0,6036,0,0,0,57,0,6668,0,0,0,0,0,0,0,311,0,0,0,0,6,0,0,0
ba1705.641001195.bal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1706.641001062.bal,0,0,0,0,0,0,0,29,1315,17927,0,7,51,0,0,10365,0,16,0,0,0,3716,0,0,0,0,0,5439,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0
ba1707.641001111.bal,0,0,0,0,86,0,0,0,0,1304,0,0,0,0,0,10305,0,0,0,0,0,674,0,0,0,0,0,15468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1708.641001165.bal,0,0,0,0,0,0,0,0,11,14145,0,0,5,0,0,21934,0,283,0,0,0,622,0,0,0,0,0,7268,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0
ba171.641000941.6m.bal.rep1,0,0,0,0,0,0,0,0,530,3897,0,0,0,0,0,7721,0,0,0,0,0,4188,0,0,0,0,0,2574,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0
ba171.641000941.6m.bal.rep2,0,0,0,0,10,0,0,0,454,3248,0,0,0,0,0,7707,0,0,0,0,0,4398,0,0,0,0,0,2565,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
ba171.641000941.6m.bal.rep3,0,0,0,0,11,0,0,0,439,3844,0,0,0,0,0,7502,0,0,0,0,0,4637,0,0,0,0,0,2520,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
ba1710.641000948.bal,0,0,0,9,92,464,0,0,2966,991,0,0,654,0,0,18053,0,473,0,0,0,10463,0,0,0,1818,0,5594,777,0,0,0,0,0,0,148,0,319,0,0,0,0,0,0
ba1711.641001113.bal,0,0,0,0,134,437,0,0,55,912,0,3,422,0,0,12104,0,20,0,0,0,362,0,0,0,917,0,3866,344,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0
ba1712.641001156.bal,0,0,0,0,0,0,0,0,4337,66652,0,0,0,0,0,44,0,0,0,0,0,9569,0,0,0,0,0,22,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0
ba1713.641000998.bal,0,0,0,0,0,0,0,0,386,947,0,0,0,0,0,8327,0,537,0,0,0,5978,0,0,0,0,0,12190,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0
ba1714.NA.saline,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1715.64710000023.prewash,0,0,0,0,104,0,0,7,0,622,0,0,0,0,0,6608,0,0,0,0,0,145,0,0,0,0,0,8946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1716.64710000041.prewash,0,0,0,0,0,0,0,0,0,123,0,0,0,0,126,1895,0,0,0,0,0,0,0,0,0,0,0,3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1717.64710000054.prewash,0,0,0,0,87,41,0,0,0,598,0,0,0,0,0,5091,0,0,0,0,0,0,0,0,0,0,0,7528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1718.64710000052.prewash,0,0,0,0,0,213,0,0,0,998,0,0,0,0,0,4977,0,79,0,0,0,110,0,0,0,32,0,10930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1719.64710000100.prewash,0,0,0,0,4,0,0,0,0,2241,0,0,0,0,0,7036,0,0,0,0,0,0,0,0,0,0,0,9614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba172.64710000057.6w.bal.rep1,0,0,0,0,0,0,0,0,1168,2982,0,0,0,0,0,9549,0,78,0,0,0,4838,0,0,0,0,0,3797,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0
ba172.64710000057.6w.bal.rep2,2,0,0,0,0,0,0,0,1156,3202,0,0,0,0,0,8802,0,91,0,0,0,4676,0,0,0,0,0,3904,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0
ba172.64710000057.6w.bal.rep3,0,0,0,0,0,0,0,0,1390,3057,0,0,0,0,0,9523,0,102,0,0,0,4753,0,0,0,0,0,3905,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0
ba1720.64710000090.prewash,0,0,0,0,0,0,0,0,0,863,0,0,0,0,0,3964,0,0,0,0,0,0,0,0,0,0,0,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1721.641000830.prewash,0,0,0,0,95,0,0,0,0,1299,0,0,0,0,0,8934,0,0,0,0,0,394,0,0,0,0,0,8813,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0
ba1722.641000853.prewash,0,0,0,0,160,0,0,0,61,340,0,0,0,0,0,2933,0,0,0,0,0,182,0,0,0,0,0,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1723.641000790.prewash,0,0,0,80,32,0,0,0,116,1410,0,0,0,0,0,3217,0,0,0,0,0,29,0,0,0,0,0,7984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
ba1724.641000826.prewash,0,0,0,0,76,0,0,0,50,1011,0,0,0,0,0,2709,0,0,0,0,0,0,0,0,0,0,0,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1725.641000849.prewash,0,0,0,0,0,0,0,0,0,588,25,0,0,0,0,2191,0,0,0,0,0,0,0,0,0,0,0,4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
ba1726.641000978.prewash,0,0,0,0,0,0,0,0,0,1568,0,0,0,0,0,7260,0,0,0,0,131,758,0,0,219,0,0,10414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
ba1727.641000998.prewash,0,0,0,0,17,0,0,111,0,996,0,0,0,0,0,5097,0,0,0,0,0,0,0,0,0,0,0,10269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1728.641000959.prewash,0,0,0,0,0,0,0,0,0,1360,0,0,0,0,0,5788,0,0,0,0,0,214,0,0,0,0,0,7727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1729.641000080.prewash,0,0,0,0,156,0,0,0,0,651,0,0,0,0,0,6470,0,0,0,0,0,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba173.64710000057.pw.prewash.rep1,0,0,0,0,0,0,0,12,12,151,0,0,0,0,0,160,0,0,0,0,0,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba173.64710000057.pw.prewash.rep2,0,0,0,0,4,0,0,0,0,239,0,0,0,0,0,70,0,0,0,0,0,33,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba173.64710000057.pw.prewash.rep3,0,0,0,0,0,0,0,7,46,144,0,0,0,0,0,168,0,0,0,0,0,6,0,0,0,0,0,122,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
ba1730.641000072.prewash,0,0,0,0,0,0,0,0,0,537,0,0,0,0,0,4209,0,0,0,0,0,90,0,0,0,0,0,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1731.641001004.prewash,0,0,0,0,0,0,0,0,0,1506,0,0,0,0,0,5554,0,0,0,0,0,66,0,0,0,0,0,11051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1732.641000957.prewash,0,0,0,0,0,0,0,0,0,1105,0,0,0,0,0,4659,0,0,0,0,0,76,0,0,0,0,0,7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1733.641001008.prewash,0,0,0,0,0,0,0,0,0,1685,0,0,0,0,0,3967,0,0,0,0,0,119,0,0,0,0,0,6878,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0
ba1735.641001000.prewash,0,0,0,0,244,0,0,0,0,882,0,0,0,0,0,6182,0,0,0,0,0,0,0,0,0,0,0,7167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1736.641001039.prewash,0,0,0,0,164,0,0,0,0,1397,0,0,0,0,0,5371,0,0,0,0,0,19,0,0,0,0,0,8526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1737.641001037.prewash,0,0,0,0,52,0,0,0,0,754,0,0,0,0,0,5198,0,0,0,0,0,62,0,0,0,0,0,7182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1738.641000960.prewash,0,0,0,0,30,5,0,0,0,1027,0,0,0,0,0,5587,0,0,0,0,0,171,0,0,0,0,0,11317,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0
ba1739.641000968.prewash,0,0,0,0,245,0,0,0,0,2298,0,0,0,0,0,5793,32,0,0,0,0,70,0,0,0,0,0,11757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba174.64710000057.3m.bal.rep1,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,2036,0,0,0,0,0,38,0,0,0,0,0,3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba174.64710000057.3m.bal.rep2,0,0,0,0,0,0,0,0,35,468,0,0,0,0,0,1680,0,0,0,0,0,63,0,0,0,0,0,2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba174.64710000057.3m.bal.rep3,0,0,0,0,0,0,0,0,12,464,0,0,0,0,0,1709,0,0,0,0,0,31,0,0,0,0,0,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1740.641001041.prewash,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,3108,0,0,0,0,0,0,0,0,0,0,0,5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1741.641000935.prewash,0,0,0,0,141,0,0,0,0,811,0,0,0,0,0,4905,0,0,0,0,0,170,0,0,0,0,0,11080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1742.641000893.prewash,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,4738,0,0,0,0,0,0,0,0,0,0,0,7246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1743.641001044.prewash,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,4877,0,0,0,0,0,84,0,0,0,0,0,8271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1744.641000775.prewash,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,5879,0,0,0,0,0,0,0,0,0,0,0,8766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1745.641000984.prewash,0,0,0,0,193,0,0,0,0,1769,0,0,0,0,0,3277,0,0,0,0,0,0,0,0,0,0,0,9912,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,48
ba1746.641001074.prewash,0,0,0,0,0,0,0,0,53,795,0,0,0,0,0,4277,0,0,0,0,0,105,0,0,0,0,0,8407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1747.641001076.prewash,0,0,0,0,149,0,0,0,0,890,0,0,0,0,0,4327,0,0,0,0,0,206,0,0,0,0,0,8120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1748.641001075.prewash,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,3043,0,0,0,0,0,0,0,0,0,0,0,8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1749.641000911.prewash,0,0,0,0,0,0,0,0,0,2815,0,0,0,0,0,4323,0,0,0,0,0,231,0,0,0,0,0,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1750.641001056.prewash,0,0,0,119,0,0,0,0,0,514,0,0,0,0,0,5702,25,0,0,0,0,0,0,0,0,0,0,10551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1751.641000798.prewash,0,0,0,0,147,0,0,0,0,5334,0,0,0,0,0,29823,91,0,0,0,0,10324,0,0,0,0,0,10222,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1752.641001027.prewash,0,0,0,0,0,0,0,0,0,1439,254,0,0,0,0,6680,0,0,0,0,0,194,0,0,0,0,0,11185,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
ba1753.641000967.prewash,0,0,0,0,63,0,0,0,0,1116,0,0,0,0,0,6162,0,0,0,0,0,125,0,0,0,0,0,9538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1755.641001064.prewash,0,0,0,0,2650,0,0,0,0,2048,44,0,0,0,0,5040,0,118,0,0,0,183,0,0,0,0,0,11261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1756.641000824.prewash,0,0,0,0,92,0,0,0,0,1155,0,0,0,0,0,4851,0,0,0,0,0,0,0,0,0,0,0,12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1757.641001062.prewash,0,0,0,0,0,0,0,0,0,689,57,0,0,0,0,5595,0,0,0,0,0,0,0,0,0,112,0,7116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1758.641000835.prewash,0,0,0,0,0,0,0,0,0,1554,0,0,0,0,0,6721,0,0,0,0,0,324,0,0,0,0,0,9743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1759.641000990.prewash,0,0,0,0,0,0,0,0,0,3060,0,0,0,0,0,5351,0,0,0,0,0,0,0,0,0,0,0,10744,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0
ba176.64710000059.dc.bal.rep1,0,0,0,0,0,0,0,0,0,14758,0,0,0,0,0,947,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba176.64710000059.dc.bal.rep2,0,0,0,0,0,0,0,0,0,14779,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba176.64710000059.dc.bal.rep3,0,0,0,0,0,0,0,0,0,14658,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1760.641001049.prewash,0,0,0,0,0,0,0,0,0,985,0,0,0,0,0,5588,0,0,0,0,0,100,0,0,0,0,0,9674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1761.641001067.prewash,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,5353,0,0,0,0,0,0,0,0,0,0,0,7537,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
ba1762.641001157.prewash,0,0,0,0,45,0,0,106,0,2722,0,0,0,0,0,5808,0,6,0,0,0,79,0,0,0,0,0,11587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1763.641001069.prewash,0,0,0,94,3182,0,0,0,0,4594,248,0,0,0,0,8077,260,212,0,0,0,1046,0,0,0,0,0,12363,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,284
ba1764.641001124.prewash,0,0,0,0,96,0,0,75,147,2075,0,0,0,0,0,8465,0,0,0,0,0,206,0,0,0,0,0,11506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1765.641000936.prewash,0,0,0,0,93,0,0,0,0,1261,0,0,0,0,0,4812,0,0,0,0,0,178,0,0,0,0,0,10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
